frame_id,time_sec,logical_vehicle_id,raw_track_id,tracklet_id,source,class_name,confidence,x1,y1,x2,y2,center_x,center_y,association_status,vehicle_validity_status,purity_status,final_gate_status
357,7.14,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.505396,786.71,202.16,828.71,245.48,807.71,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
357,7.14,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.332260,786.71,202.16,828.71,245.48,807.71,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
357,7.14,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.729562,501.50,935.56,605.09,1005.57,553.30,970.57,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
357,7.14,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.950576,391.37,915.00,495.57,984.10,443.47,949.55,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.624933,765.15,128.64,803.51,160.61,784.33,144.62,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.551283,643.34,13.98,675.87,39.24,659.61,26.61,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.826204,1463.59,335.64,1524.24,376.27,1493.91,355.95,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.490000,786.71,202.16,828.71,245.48,807.71,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.347815,786.71,202.16,828.71,245.48,807.71,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.788606,501.96,935.46,605.33,1005.32,553.64,970.39,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
358,7.16,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.955513,392.66,914.14,496.98,983.33,444.82,948.74,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.665358,764.40,127.87,802.46,159.50,783.43,143.69,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.570585,642.39,13.27,674.82,38.40,658.61,25.84,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.832188,1463.63,335.66,1524.25,376.26,1493.94,355.96,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.491585,786.70,202.15,828.72,245.48,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.344048,786.70,202.15,828.72,245.48,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.761214,502.21,935.33,605.55,1005.19,553.88,970.26,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
359,7.18,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.948265,393.83,913.53,498.20,982.74,446.01,948.13,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.727671,763.13,126.76,801.61,158.62,782.37,142.69,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.496885,641.48,12.49,673.93,37.62,657.70,25.05,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.828892,1463.65,335.66,1524.26,376.26,1493.95,355.96,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0010,mot_0011,mot_0011_tl02,detected,car,0.352456,786.70,202.15,828.72,245.48,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0010,mot_0134,mot_0011_tl02,detected,truck,0.487899,786.70,202.15,828.72,245.48,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.809703,502.45,935.18,605.82,1005.10,554.13,970.14,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
360,7.20,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.940628,394.98,913.01,499.49,982.37,447.24,947.69,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.657738,762.28,126.28,800.44,157.73,781.36,142.00,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.426676,640.44,11.69,673.20,37.05,656.82,24.37,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.837017,1463.64,335.67,1524.25,376.27,1493.95,355.97,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.494756,786.70,202.15,828.72,245.48,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.345695,786.70,202.15,828.72,245.48,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.799551,502.59,934.99,606.11,1005.06,554.35,970.02,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
361,7.22,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.939070,396.20,912.43,500.78,981.87,448.49,947.15,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.623669,760.53,124.83,799.40,156.83,779.96,140.83,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.687478,639.57,10.72,672.15,35.97,655.86,23.34,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.829880,1463.61,335.63,1524.27,376.25,1493.94,355.94,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.503221,786.70,202.14,828.72,245.48,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.336432,786.70,202.14,828.72,245.48,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.815281,502.80,934.77,606.38,1004.93,554.59,969.85,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
362,7.24,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.930384,397.41,912.04,501.99,981.52,449.70,946.78,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.697835,759.55,123.87,797.94,155.44,778.75,139.66,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.767235,638.77,9.77,670.96,34.71,654.87,22.24,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.835415,1463.59,335.62,1524.28,376.26,1493.93,355.94,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.507868,786.70,202.14,828.71,245.47,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.332482,786.70,202.14,828.71,245.47,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.818190,503.04,934.56,606.72,1004.85,554.88,969.70,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
363,7.26,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.937221,398.82,911.71,503.02,980.89,450.92,946.30,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.776806,758.56,122.91,796.52,154.17,777.54,138.54,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.766624,638.03,8.92,670.09,33.75,654.06,21.34,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.835274,1463.57,335.64,1524.23,376.27,1493.90,355.95,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.515971,786.70,202.15,828.71,245.46,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.326091,786.70,202.15,828.71,245.46,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.845395,503.26,934.36,607.01,1004.75,555.13,969.56,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
364,7.28,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.937113,400.06,911.41,504.12,980.49,452.09,945.95,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.780583,757.64,122.07,795.34,153.15,776.49,137.61,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.764716,637.40,8.34,669.09,32.82,653.25,20.58,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.833951,1463.61,335.69,1524.21,376.26,1493.91,355.98,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.518414,786.71,202.15,828.71,245.46,807.71,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.323102,786.71,202.15,828.71,245.46,807.71,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.881430,503.50,934.17,607.27,1004.63,555.38,969.40,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
365,7.30,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.612856,401.14,911.08,505.00,980.02,453.07,945.55,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.827226,756.89,121.26,794.26,152.07,775.58,136.66,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.780538,636.46,7.56,668.18,32.03,652.32,19.80,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.844496,1463.65,335.73,1524.19,376.25,1493.92,355.99,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.504973,786.71,202.15,828.70,245.45,807.71,223.80,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.339124,786.71,202.15,828.70,245.45,807.71,223.80,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.914090,503.74,934.02,607.44,1004.48,555.59,969.25,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
366,7.32,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.807701,402.09,910.74,505.98,979.69,454.03,945.22,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.821500,756.32,120.70,793.23,151.15,774.78,135.93,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.772464,635.60,6.62,667.40,31.12,651.50,18.87,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.842997,1463.73,335.73,1524.26,376.24,1493.99,355.99,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.510031,786.70,202.15,828.70,245.46,807.70,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.332865,786.70,202.15,828.70,245.46,807.70,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.930073,504.07,933.92,607.71,1004.36,555.89,969.14,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
367,7.34,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.909908,403.25,910.50,507.20,979.49,455.23,945.00,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.835691,755.84,120.02,792.39,150.22,774.12,135.12,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.777836,634.37,5.44,666.17,29.93,650.27,17.68,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.839774,1463.76,335.72,1524.31,376.24,1494.03,355.98,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.512257,786.70,202.16,828.69,245.46,807.70,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.332275,786.70,202.16,828.69,245.46,807.70,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.948328,504.45,933.86,607.95,1004.22,556.20,969.04,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
368,7.36,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.786480,404.41,910.11,508.54,979.22,456.48,944.66,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.832739,755.21,119.46,791.23,149.13,773.22,134.29,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.775267,633.08,4.22,665.29,29.05,649.18,16.64,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.840576,1463.79,335.72,1524.34,376.24,1494.07,355.98,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.509686,786.70,202.17,828.69,245.46,807.70,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.334546,786.70,202.17,828.69,245.46,807.70,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.951722,504.84,933.80,608.21,1004.07,556.52,968.93,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
369,7.38,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.798251,405.15,909.34,509.90,978.93,457.52,944.13,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.847367,754.39,118.72,789.95,148.01,772.17,133.37,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.605788,632.14,3.46,664.25,28.20,648.19,15.83,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.833019,1463.85,335.75,1524.33,376.23,1494.09,355.99,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.511913,786.71,202.18,828.68,245.45,807.69,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.337675,786.71,202.18,828.68,245.45,807.69,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.953487,505.15,933.78,608.39,1003.97,556.77,968.88,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
370,7.40,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.774650,406.06,908.64,511.35,978.68,458.71,943.66,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.822892,753.86,117.91,789.30,147.12,771.58,132.51,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.733247,631.11,2.71,663.40,27.57,647.25,15.14,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.821536,1463.88,335.77,1524.32,376.21,1494.10,355.99,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.524975,786.71,202.18,828.68,245.45,807.69,223.81,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.326382,786.71,202.18,828.68,245.45,807.69,223.81,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.951255,505.38,933.78,608.48,1003.86,556.93,968.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
371,7.42,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.826531,410.58,908.20,516.73,978.10,463.65,943.15,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.776739,753.40,117.24,788.43,146.13,770.91,131.69,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.710818,630.05,1.75,662.54,26.78,646.29,14.27,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.822086,1463.89,335.77,1524.32,376.20,1494.11,355.99,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.522003,786.71,202.19,828.68,245.46,807.69,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.330258,786.71,202.19,828.68,245.46,807.69,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.952503,505.61,933.73,608.65,1003.74,557.13,968.74,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
372,7.44,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.921191,410.07,907.86,515.74,977.37,462.90,942.62,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.708377,752.40,116.43,787.31,145.14,769.86,130.78,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.694214,629.22,1.00,661.56,25.92,645.39,13.46,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.821173,1463.88,335.76,1524.33,376.20,1494.11,355.98,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.519332,786.71,202.19,828.67,245.46,807.69,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.331175,786.71,202.19,828.67,245.46,807.69,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.953835,505.81,933.65,608.85,1003.63,557.33,968.64,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
373,7.46,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.913105,412.63,907.56,518.85,976.88,465.74,942.22,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.740598,751.52,115.79,786.27,144.35,768.89,130.07,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.677606,628.39,0.44,660.20,24.92,644.30,12.68,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.850263,1463.84,335.76,1524.30,376.20,1494.07,355.98,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.490209,786.70,202.18,828.67,245.46,807.68,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.353738,786.70,202.18,828.67,245.46,807.68,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.954116,506.06,933.56,609.09,1003.52,557.58,968.54,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
374,7.48,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.904208,413.66,907.21,520.47,976.48,467.07,941.85,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.610493,750.22,114.95,784.56,143.09,767.39,129.02,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.693388,627.60,0.06,658.92,24.01,643.26,12.04,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.847931,1463.82,335.73,1524.30,376.19,1494.06,355.96,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.490974,786.70,202.19,828.67,245.46,807.68,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.355323,786.70,202.19,828.67,245.46,807.68,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.951493,506.23,933.50,609.22,1003.40,557.73,968.45,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
375,7.50,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.858764,415.16,907.01,522.44,976.03,468.80,941.52,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.573420,747.61,112.90,783.33,142.04,765.47,127.47,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.739440,627.20,0.00,657.46,22.84,642.33,11.42,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.848362,1463.81,335.71,1524.30,376.17,1494.05,355.94,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.468167,786.70,202.19,828.66,245.46,807.68,223.82,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.375811,786.70,202.19,828.66,245.46,807.68,223.82,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.949845,506.40,933.44,609.37,1003.30,557.88,968.37,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
376,7.52,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.938973,419.65,906.68,529.02,975.80,474.33,941.24,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0003,mot_0003,mot_0003_tl01,detected,car,0.622012,745.99,111.40,782.60,141.23,764.30,126.31,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0006,mot_0007,mot_0007_tl02,detected,car,0.632825,626.76,0.00,656.30,21.94,641.53,10.97,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0009,mot_0010,mot_0010_tl01,detected,car,0.852427,1463.77,335.69,1524.24,376.14,1494.01,355.91,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0010,mot_0011,mot_0011_tl02,detected,truck,0.471749,786.69,202.19,828.66,245.47,807.67,223.83,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0010,mot_0134,mot_0011_tl02,detected,car,0.372231,786.69,202.19,828.66,245.47,807.67,223.83,duplicate_suppressed,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0011,mot_0104,mot_0104_tl01,detected,car,0.950345,506.61,933.38,609.58,1003.22,558.10,968.30,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
377,7.54,lv_0013,mot_0137,mot_0137_tl01,detected,car,0.946411,421.43,906.33,532.54,975.44,476.99,940.88,accepted,AUTO_KEEP,PURITY_PASS,AUTO_KEEP
