duplicate_group_id,frame_id,representative_raw_track_id,suppressed_raw_track_ids,member_raw_track_ids,member_count,status
dup_0317,463,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0318,464,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0319,465,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0320,466,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0321,467,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0322,468,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0323,469,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0324,470,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0325,471,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0326,472,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0327,473,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0328,474,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0329,475,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0330,476,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0331,477,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0332,478,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0333,479,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0334,480,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0335,481,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0336,482,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0337,483,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0338,484,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0339,485,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0340,486,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0341,487,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0342,488,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0343,489,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0344,490,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0345,491,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0346,492,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0347,493,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0348,494,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0349,495,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0350,496,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0351,497,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0352,498,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0353,499,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0354,500,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0355,501,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0356,502,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0357,503,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0358,504,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0359,505,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0360,506,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0361,507,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0362,508,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0363,509,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0364,510,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0365,511,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0366,512,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0367,513,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0368,514,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0369,515,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0370,516,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0371,517,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0372,518,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0373,519,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0374,520,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0375,521,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0376,522,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0377,523,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0378,524,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0379,525,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0380,526,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0381,527,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0382,528,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0383,529,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0384,530,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0385,531,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0386,532,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0387,533,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0388,534,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0389,535,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0390,536,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0391,537,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0392,538,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0393,539,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0394,540,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0395,541,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0396,542,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0397,543,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0398,544,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0399,545,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0400,546,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0401,547,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0402,548,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0403,549,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0404,550,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0405,551,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0406,552,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0407,553,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0408,554,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0409,555,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0410,556,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0411,557,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0412,558,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0413,559,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0414,560,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0415,561,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0416,562,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0417,563,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0418,564,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0419,565,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0420,566,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0421,567,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0422,568,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0423,569,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0424,570,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0425,571,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0426,572,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0427,573,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0428,574,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0429,575,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0430,576,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0431,577,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0432,578,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0433,579,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0434,580,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0435,581,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0436,582,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0437,583,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0438,584,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0439,585,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0440,586,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0441,587,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0442,588,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0443,589,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0444,590,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0445,591,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0446,592,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0447,593,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0448,594,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0449,595,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0450,596,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0451,597,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0452,598,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0453,599,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0454,600,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0455,601,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0456,602,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0457,603,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0458,604,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0459,605,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0460,606,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0461,607,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
dup_0462,608,mot_0011,mot_0134,mot_0011|mot_0134,2,duplicate_suppressed
